Plot Title: 20332948,,,,
,,,,
Date Time,Temp (°C)  #20332948,Button Down,Button Up,End Of File
10/28/18 14:02,13.55,,,
10/28/18 14:17,13.55,,,
10/28/18 14:32,13.55,,,
10/28/18 14:47,13.55,,,
10/28/18 15:02,13.6,,,
10/28/18 15:17,13.55,,,
10/28/18 15:32,13.6,,,
10/28/18 15:47,13.6,,,
10/28/18 16:02,13.6,,,
10/28/18 16:17,13.6,,,
10/28/18 16:32,13.64,,,
10/28/18 16:47,13.64,,,
10/28/18 17:02,13.68,,,
10/28/18 17:17,13.6,,,
10/28/18 17:32,13.6,,,
10/28/18 17:47,13.64,,,
10/28/18 18:02,13.64,,,
10/28/18 18:17,13.68,,,
10/28/18 18:32,13.64,,,
10/28/18 18:47,13.64,,,
10/28/18 19:02,13.64,,,
10/28/18 19:17,13.68,,,
10/28/18 19:32,13.64,,,
10/28/18 19:47,13.68,,,
10/28/18 20:02,13.64,,,
10/28/18 20:17,13.64,,,
10/28/18 20:32,13.64,,,
10/28/18 20:47,13.68,,,
10/28/18 21:02,13.68,,,
10/28/18 21:17,13.68,,,
10/28/18 21:32,13.68,,,
10/28/18 21:47,13.73,,,
10/28/18 22:02,13.68,,,
10/28/18 22:17,13.73,,,
10/28/18 22:32,13.73,,,
10/28/18 22:47,13.68,,,
10/28/18 23:02,13.77,,,
10/28/18 23:17,13.73,,,
10/28/18 23:32,13.73,,,
10/28/18 23:47,13.73,,,
10/29/18 0:02,13.73,,,
10/29/18 0:17,13.73,,,
10/29/18 0:32,13.77,,,
10/29/18 0:47,13.77,,,
10/29/18 1:02,13.77,,,
10/29/18 1:17,13.73,,,
10/29/18 1:32,13.77,,,
10/29/18 1:47,13.73,,,
10/29/18 2:02,13.77,,,
10/29/18 2:17,13.73,,,
10/29/18 2:32,13.81,,,
10/29/18 2:47,13.77,,,
10/29/18 3:02,13.77,,,
10/29/18 3:17,13.81,,,
10/29/18 3:32,13.77,,,
10/29/18 3:47,13.81,,,
10/29/18 4:02,13.81,,,
10/29/18 4:17,13.81,,,
10/29/18 4:32,13.81,,,
10/29/18 4:47,13.81,,,
10/29/18 5:02,13.77,,,
10/29/18 5:17,13.81,,,
10/29/18 5:32,13.81,,,
10/29/18 5:47,13.81,,,
10/29/18 6:02,13.81,,,
10/29/18 6:17,13.85,,,
10/29/18 6:32,13.85,,,
10/29/18 6:47,13.9,,,
10/29/18 7:02,13.9,,,
10/29/18 7:17,13.85,,,
10/29/18 7:32,13.85,,,
10/29/18 7:47,13.73,,,
10/29/18 8:02,13.73,,,
10/29/18 8:17,13.68,,,
10/29/18 8:32,13.68,,,
10/29/18 8:47,13.68,,,
10/29/18 9:02,13.68,,,
10/29/18 9:17,13.73,,,
10/29/18 9:32,13.68,,,
10/29/18 9:47,13.68,,,
10/29/18 10:02,13.68,,,
10/29/18 10:17,13.68,,,
10/29/18 10:32,13.68,,,
10/29/18 10:47,13.68,,,
10/29/18 11:02,13.68,,,
10/29/18 11:17,13.73,,,
10/29/18 11:32,13.73,,,
10/29/18 11:47,13.73,,,
10/29/18 12:02,13.73,,,
10/29/18 12:17,13.77,,,
10/29/18 12:32,13.77,,,
10/29/18 12:47,13.77,,,
10/29/18 13:02,13.77,,,
10/29/18 13:17,13.81,,,
10/29/18 13:32,13.77,,,
10/29/18 13:47,13.81,,,
10/29/18 14:02,13.77,,,
10/29/18 14:17,13.81,,,
10/29/18 14:32,13.77,,,
10/29/18 14:47,13.81,,,
10/29/18 15:02,13.85,,,
10/29/18 15:17,13.81,,,
10/29/18 15:32,13.81,,,
10/29/18 15:47,13.81,,,
10/29/18 16:02,13.81,,,
10/29/18 16:17,13.81,,,
10/29/18 16:32,13.81,,,
10/29/18 16:47,13.81,,,
10/29/18 17:02,13.85,,,
10/29/18 17:17,13.85,,,
10/29/18 17:32,13.85,,,
10/29/18 17:47,13.85,,,
10/29/18 18:02,13.85,,,
10/29/18 18:17,13.85,,,
10/29/18 18:32,13.9,,,
10/29/18 18:47,13.85,,,
10/29/18 19:02,13.9,,,
10/29/18 19:17,13.85,,,
10/29/18 19:32,13.85,,,
10/29/18 19:47,13.9,,,
10/29/18 20:02,13.85,,,
10/29/18 20:17,13.9,,,
10/29/18 20:32,13.94,,,
10/29/18 20:47,13.9,,,
10/29/18 21:02,13.94,,,
10/29/18 21:17,13.85,,,
10/29/18 21:32,13.94,,,
10/29/18 21:47,13.94,,,
10/29/18 22:02,13.9,,,
10/29/18 22:17,13.94,,,
10/29/18 22:32,13.9,,,
10/29/18 22:47,13.9,,,
10/29/18 23:02,13.94,,,
10/29/18 23:17,13.94,,,
10/29/18 23:32,13.9,,,
10/29/18 23:47,13.98,,,
10/30/18 0:02,13.98,,,
10/30/18 0:17,13.9,,,
10/30/18 0:32,13.94,,,
10/30/18 0:47,13.9,,,
10/30/18 1:02,13.94,,,
10/30/18 1:17,13.94,,,
10/30/18 1:32,13.98,,,
10/30/18 1:47,13.94,,,
10/30/18 2:02,13.98,,,
10/30/18 2:17,13.94,,,
10/30/18 2:32,13.98,,,
10/30/18 2:47,13.98,,,
10/30/18 3:02,13.94,,,
10/30/18 3:17,13.98,,,
10/30/18 3:32,13.94,,,
10/30/18 3:47,13.98,,,
10/30/18 4:02,14.03,,,
10/30/18 4:17,13.98,,,
10/30/18 4:32,13.98,,,
10/30/18 4:47,13.94,,,
10/30/18 5:02,13.98,,,
10/30/18 5:17,13.98,,,
10/30/18 5:32,14.03,,,
10/30/18 5:47,14.03,,,
10/30/18 6:02,14.03,,,
10/30/18 6:17,14.03,,,
10/30/18 6:32,14.07,,,
10/30/18 6:47,14.11,,,
10/30/18 7:02,14.03,,,
10/30/18 7:17,13.98,,,
10/30/18 7:32,13.94,,,
10/30/18 7:47,13.94,,,
10/30/18 8:02,13.94,,,
10/30/18 8:17,13.94,,,
10/30/18 8:32,13.94,,,
10/30/18 8:47,13.98,,,
10/30/18 9:02,13.9,,,
10/30/18 9:17,13.94,,,
10/30/18 9:32,13.9,,,
10/30/18 9:47,13.94,,,
10/30/18 10:02,13.9,,,
10/30/18 10:17,13.94,,,
10/30/18 10:32,13.94,,,
10/30/18 10:47,13.98,,,
10/30/18 11:02,13.94,,,
10/30/18 11:17,13.94,,,
10/30/18 11:32,13.94,,,
10/30/18 11:47,13.98,,,
10/30/18 12:02,13.98,,,
10/30/18 12:17,13.98,,,
10/30/18 12:32,13.98,,,
10/30/18 12:47,13.98,,,
10/30/18 13:02,13.98,,,
10/30/18 13:17,13.94,,,
10/30/18 13:32,13.98,,,
10/30/18 13:47,13.98,,,
10/30/18 14:02,14.03,,,
10/30/18 14:17,13.98,,,
10/30/18 14:32,14.03,,,
10/30/18 14:47,14.03,,,
10/30/18 15:02,13.98,,,
10/30/18 15:17,14.03,,,
10/30/18 15:32,14.03,,,
10/30/18 15:47,14.03,,,
10/30/18 16:02,13.98,,,
10/30/18 16:17,14.03,,,
10/30/18 16:32,14.03,,,
10/30/18 16:47,14.03,,,
10/30/18 17:02,14.03,,,
10/30/18 17:17,14.03,,,
10/30/18 17:32,14.07,,,
10/30/18 17:47,14.07,,,
10/30/18 18:02,14.03,,,
10/30/18 18:17,14.03,,,
10/30/18 18:32,14.07,,,
10/30/18 18:47,14.07,,,
10/30/18 19:02,14.03,,,
10/30/18 19:17,14.07,,,
10/30/18 19:32,14.11,,,
10/30/18 19:47,14.07,,,
10/30/18 20:02,14.07,,,
10/30/18 20:17,14.07,,,
10/30/18 20:32,14.07,,,
10/30/18 20:47,14.07,,,
10/30/18 21:02,14.07,,,
10/30/18 21:17,14.11,,,
10/30/18 21:32,14.11,,,
10/30/18 21:47,14.11,,,
10/30/18 22:02,14.11,,,
10/30/18 22:17,14.11,,,
10/30/18 22:32,14.11,,,
10/30/18 22:47,14.11,,,
10/30/18 23:02,14.11,,,
10/30/18 23:17,14.11,,,
10/30/18 23:32,14.07,,,
10/30/18 23:47,14.11,,,
10/31/18 0:02,14.15,,,
10/31/18 0:17,14.11,,,
10/31/18 0:32,14.07,,,
10/31/18 0:47,14.11,,,
10/31/18 1:02,14.11,,,
10/31/18 1:17,14.11,,,
10/31/18 1:32,14.11,,,
10/31/18 1:47,14.15,,,
10/31/18 2:02,14.11,,,
10/31/18 2:17,14.15,,,
10/31/18 2:32,14.07,,,
10/31/18 2:47,13.98,,,
10/31/18 3:02,13.9,,,
10/31/18 3:17,13.9,,,
10/31/18 3:32,13.9,,,
10/31/18 3:47,13.85,,,
10/31/18 4:02,13.9,,,
10/31/18 4:17,13.85,,,
10/31/18 4:32,13.85,,,
10/31/18 4:47,13.81,,,
10/31/18 5:02,13.77,,,
10/31/18 5:17,13.77,,,
10/31/18 5:32,13.73,,,
10/31/18 5:47,13.6,,,
10/31/18 6:02,13.6,,,
10/31/18 6:17,13.55,,,
10/31/18 6:32,13.51,,,
10/31/18 6:47,13.43,,,
10/31/18 7:02,13.38,,,
10/31/18 7:17,13.3,,,
10/31/18 7:32,13.25,,,
10/31/18 7:47,13.21,,,
10/31/18 8:02,13.17,,,
10/31/18 8:17,13.21,,,
10/31/18 8:32,13.21,,,
10/31/18 8:47,13.17,,,
10/31/18 9:02,13.21,,,
10/31/18 9:17,13.21,,,
10/31/18 9:32,13.17,,,
10/31/18 9:47,13.12,,,
10/31/18 10:02,13.25,,,
10/31/18 10:17,13.25,,,
10/31/18 10:32,13.25,,,
10/31/18 10:47,13.25,,,
10/31/18 11:02,13.25,,,
10/31/18 11:17,13.25,,,
10/31/18 11:32,13.25,,,
10/31/18 11:47,13.25,,,
10/31/18 12:02,13.3,,,
10/31/18 12:17,13.3,,,
10/31/18 12:32,13.3,,,
10/31/18 12:47,13.3,,,
10/31/18 13:02,13.3,,,
10/31/18 13:17,13.34,,,
10/31/18 13:32,13.34,,,
10/31/18 13:47,13.34,,,
10/31/18 14:02,13.34,,,
10/31/18 14:17,13.34,,,
10/31/18 14:32,13.34,,,
10/31/18 14:47,13.38,,,
10/31/18 15:02,13.34,,,
10/31/18 15:17,13.38,,,
10/31/18 15:32,13.38,,,
10/31/18 15:47,13.38,,,
10/31/18 16:02,13.43,,,
10/31/18 16:17,13.43,,,
10/31/18 16:32,13.43,,,
10/31/18 16:47,13.43,,,
10/31/18 17:02,13.38,,,
10/31/18 17:17,13.43,,,
10/31/18 17:32,13.47,,,
10/31/18 17:47,13.38,,,
10/31/18 18:02,13.47,,,
10/31/18 18:17,13.43,,,
10/31/18 18:32,13.47,,,
10/31/18 18:47,13.43,,,
10/31/18 19:02,13.47,,,
10/31/18 19:17,13.47,,,
10/31/18 19:32,13.47,,,
10/31/18 19:47,13.43,,,
10/31/18 20:02,13.43,,,
10/31/18 20:17,13.51,,,
10/31/18 20:32,13.51,,,
10/31/18 20:47,13.47,,,
10/31/18 21:02,13.55,,,
10/31/18 21:17,13.47,,,
10/31/18 21:32,13.55,,,
10/31/18 21:47,13.51,,,
10/31/18 22:02,13.51,,,
10/31/18 22:17,13.51,,,
10/31/18 22:32,13.51,,,
10/31/18 22:47,13.55,,,
10/31/18 23:02,13.51,,,
10/31/18 23:17,13.51,,,
10/31/18 23:32,13.55,,,
10/31/18 23:47,13.55,,,
11/1/18 0:02,13.55,,,
11/1/18 0:17,13.55,,,
11/1/18 0:32,13.51,,,
11/1/18 0:47,13.43,,,
11/1/18 1:02,13.25,,,
11/1/18 1:17,13.21,,,
11/1/18 1:32,13.12,,,
11/1/18 1:47,13.12,,,
11/1/18 2:02,13,,,
11/1/18 2:17,12.95,,,
11/1/18 2:32,12.87,,,
11/1/18 2:47,12.78,,,
11/1/18 3:02,12.78,,,
11/1/18 3:17,12.74,,,
11/1/18 3:32,12.7,,,
11/1/18 3:47,12.65,,,
11/1/18 4:02,12.52,,,
11/1/18 4:17,12.48,,,
11/1/18 4:32,12.44,,,
11/1/18 4:47,12.4,,,
11/1/18 5:02,12.4,,,
11/1/18 5:17,12.35,,,
11/1/18 5:32,12.35,,,
11/1/18 5:47,12.22,,,
11/1/18 6:02,12.14,,,
11/1/18 6:17,12.05,,,
11/1/18 6:32,12.01,,,
11/1/18 6:47,12.01,,,
11/1/18 7:02,11.92,,,
11/1/18 7:17,11.88,,,
11/1/18 7:32,11.88,,,
11/1/18 7:47,11.84,,,
11/1/18 8:02,11.84,,,
11/1/18 8:17,11.75,,,
11/1/18 8:32,11.79,,,
11/1/18 8:47,11.71,,,
11/1/18 9:02,11.75,,,
11/1/18 9:17,11.79,,,
11/1/18 9:32,11.71,,,
11/1/18 9:47,11.79,,,
11/1/18 10:02,11.84,,,
11/1/18 10:17,11.79,,,
11/1/18 10:32,11.84,,,
11/1/18 10:47,11.79,,,
11/1/18 11:02,11.84,,,
11/1/18 11:17,11.88,,,
11/1/18 11:32,11.84,,,
11/1/18 11:47,11.88,,,
11/1/18 12:02,11.84,,,
11/1/18 12:17,11.88,,,
11/1/18 12:32,11.92,,,
11/1/18 12:47,11.92,,,
11/1/18 13:02,11.92,,,
11/1/18 13:17,11.92,,,
11/1/18 13:32,11.88,,,
11/1/18 13:47,11.92,,,
11/1/18 14:02,11.92,,,
11/1/18 14:17,11.92,,,
11/1/18 14:32,11.97,,,
11/1/18 14:47,12.01,,,
11/1/18 15:02,11.97,,,
11/1/18 15:17,12.01,,,
11/1/18 15:32,12.01,,,
11/1/18 15:47,12.05,,,
11/1/18 16:02,12.05,,,
11/1/18 16:17,12.05,,,
11/1/18 16:32,12.05,,,
11/1/18 16:47,12.05,,,
11/1/18 17:02,12.05,,,
11/1/18 17:17,12.05,,,
11/1/18 17:32,12.05,,,
11/1/18 17:47,12.1,,,
11/1/18 18:02,12.1,,,
11/1/18 18:17,12.1,,,
11/1/18 18:32,12.1,,,
11/1/18 18:47,12.1,,,
11/1/18 19:02,12.1,,,
11/1/18 19:17,12.14,,,
11/1/18 19:32,12.14,,,
11/1/18 19:47,12.14,,,
11/1/18 20:02,12.18,,,
11/1/18 20:17,12.14,,,
11/1/18 20:32,12.18,,,
11/1/18 20:47,12.14,,,
11/1/18 21:02,12.14,,,
11/1/18 21:17,12.14,,,
11/1/18 21:32,12.22,,,
11/1/18 21:47,12.22,,,
11/1/18 22:02,12.22,,,
11/1/18 22:17,12.18,,,
11/1/18 22:32,12.22,,,
11/1/18 22:47,12.22,,,
11/1/18 23:02,12.18,,,
11/1/18 23:17,12.22,,,
11/1/18 23:32,12.27,,,
11/1/18 23:47,12.22,,,
11/2/18 0:02,12.22,,,
11/2/18 0:17,12.22,,,
11/2/18 0:32,12.22,,,
11/2/18 0:47,12.22,,,
11/2/18 1:02,12.22,,,
11/2/18 1:17,12.27,,,
11/2/18 1:32,12.27,,,
11/2/18 1:47,12.22,,,
11/2/18 2:02,12.14,,,
11/2/18 2:17,12.1,,,
11/2/18 2:32,11.97,,,
11/2/18 2:47,11.97,,,
11/2/18 3:02,11.88,,,
11/2/18 3:17,11.84,,,
11/2/18 3:32,11.84,,,
11/2/18 3:47,11.75,,,
11/2/18 4:02,11.75,,,
11/2/18 4:17,11.67,,,
11/2/18 4:32,11.67,,,
11/2/18 4:47,11.58,,,
11/2/18 5:02,11.58,,,
11/2/18 5:17,11.49,,,
11/2/18 5:32,11.45,,,
11/2/18 5:47,11.41,,,
11/2/18 6:02,11.37,,,
11/2/18 6:17,11.32,,,
11/2/18 6:32,11.28,,,
11/2/18 6:47,11.19,,,
11/2/18 7:02,11.19,,,
11/2/18 7:17,11.15,,,
11/2/18 7:32,11.11,,,
11/2/18 7:47,11.07,,,
11/2/18 8:02,11.02,,,
11/2/18 8:17,11.07,,,
11/2/18 8:32,10.98,,,
11/2/18 8:47,10.94,,,
11/2/18 9:02,10.89,,,
11/2/18 9:17,10.89,,,
11/2/18 9:32,10.94,,,
11/2/18 9:47,10.94,,,
11/2/18 10:02,10.94,,,
11/2/18 10:17,11.02,,,
11/2/18 10:32,10.94,,,
11/2/18 10:47,11.02,,,
11/2/18 11:02,11.07,,,
11/2/18 11:17,11.07,,,
11/2/18 11:32,11.02,,,
11/2/18 11:47,11.02,,,
11/2/18 12:02,11.07,,,
11/2/18 12:17,11.07,,,
11/2/18 12:32,11.11,,,
11/2/18 12:47,11.02,,,
11/2/18 13:02,11.15,,,
11/2/18 13:17,11.15,,,
11/2/18 13:32,11.15,,,
11/2/18 13:47,11.15,,,
11/2/18 14:02,11.15,,,
11/2/18 14:17,11.15,,,
11/2/18 14:32,11.15,,,
11/2/18 14:47,11.19,,,
11/2/18 15:02,11.15,,,
11/2/18 15:17,11.19,,,
11/2/18 15:32,11.24,,,
11/2/18 15:47,11.15,,,
11/2/18 16:02,11.19,,,
11/2/18 16:17,11.24,,,
11/2/18 16:32,11.24,,,
11/2/18 16:47,11.24,,,
11/2/18 17:02,11.24,,,
11/2/18 17:17,11.24,,,
11/2/18 17:32,11.32,,,
11/2/18 17:47,11.28,,,
11/2/18 18:02,11.28,,,
11/2/18 18:17,11.28,,,
11/2/18 18:32,11.32,,,
11/2/18 18:47,11.28,,,
11/2/18 19:02,11.32,,,
11/2/18 19:17,11.32,,,
11/2/18 19:32,11.32,,,
11/2/18 19:47,11.32,,,
11/2/18 20:02,11.37,,,
11/2/18 20:17,11.32,,,
11/2/18 20:32,11.37,,,
11/2/18 20:47,11.37,,,
11/2/18 21:02,11.37,,,
11/2/18 21:17,11.37,,,
11/2/18 21:32,11.37,,,
11/2/18 21:47,11.37,,,
11/2/18 22:02,11.37,,,
11/2/18 22:17,11.41,,,
11/2/18 22:32,11.41,,,
11/2/18 22:47,11.45,,,
11/2/18 23:02,11.41,,,
11/2/18 23:17,11.41,,,
11/2/18 23:32,11.41,,,
11/2/18 23:47,11.41,,,
11/3/18 0:02,11.45,,,
11/3/18 0:17,11.45,,,
11/3/18 0:32,11.45,,,
11/3/18 0:47,11.45,,,
11/3/18 1:02,11.45,,,
11/3/18 1:17,11.45,,,
11/3/18 1:32,11.49,,,
11/3/18 1:47,11.54,,,
11/3/18 2:02,11.54,,,
11/3/18 2:17,11.54,,,
11/3/18 2:32,11.45,,,
11/3/18 2:47,11.49,,,
11/3/18 3:02,11.54,,,
11/3/18 3:17,11.49,,,
11/3/18 3:32,11.49,,,
11/3/18 3:47,11.54,,,
11/3/18 4:02,11.54,,,
11/3/18 4:17,11.58,,,
11/3/18 4:32,11.54,,,
11/3/18 4:47,11.45,,,
11/3/18 5:02,11.37,,,
11/3/18 5:17,11.24,,,
11/3/18 5:32,11.19,,,
11/3/18 5:47,11.15,,,
11/3/18 6:02,11.11,,,
11/3/18 6:17,11.02,,,
11/3/18 6:32,11.02,,,
11/3/18 6:47,11.07,,,
11/3/18 7:02,11.02,,,
11/3/18 7:17,11.07,,,
11/3/18 7:32,11.02,,,
11/3/18 7:47,11.02,,,
11/3/18 8:02,10.98,,,
11/3/18 8:17,10.94,,,
11/3/18 8:32,10.94,,,
11/3/18 8:47,10.94,,,
11/3/18 9:02,10.94,,,
11/3/18 9:17,10.89,,,
11/3/18 9:32,10.89,,,
11/3/18 9:47,10.89,,,
11/3/18 10:02,10.94,,,
11/3/18 10:17,10.98,,,
11/3/18 10:32,10.94,,,
11/3/18 10:47,10.94,,,
11/3/18 11:02,10.94,,,
11/3/18 11:17,10.98,,,
11/3/18 11:32,11.02,,,
11/3/18 11:47,10.98,,,
11/3/18 12:02,10.98,,,
11/3/18 12:17,10.98,,,
11/3/18 12:32,11.07,,,
11/3/18 12:47,11.02,,,
11/3/18 13:02,11.07,,,
11/3/18 13:17,11.07,,,
11/3/18 13:32,11.07,,,
11/3/18 13:47,11.11,,,
11/3/18 14:02,11.07,,,
11/3/18 14:17,11.07,,,
11/3/18 14:32,11.11,,,
11/3/18 14:47,11.07,,,
11/3/18 15:02,11.11,,,
11/3/18 15:17,11.11,,,
11/3/18 15:32,11.15,,,
11/3/18 15:47,11.15,,,
11/3/18 16:02,11.15,,,
11/3/18 16:17,11.15,,,
11/3/18 16:32,11.15,,,
11/3/18 16:47,11.15,,,
11/3/18 17:02,11.19,,,
11/3/18 17:17,11.19,,,
11/3/18 17:32,11.19,,,
11/3/18 17:47,11.19,,,
11/3/18 18:02,11.24,,,
11/3/18 18:17,11.24,,,
11/3/18 18:32,11.19,,,
11/3/18 18:47,11.28,,,
11/3/18 19:02,11.24,,,
11/3/18 19:17,11.24,,,
11/3/18 19:32,11.24,,,
11/3/18 19:47,11.24,,,
11/3/18 20:02,11.24,,,
11/3/18 20:17,11.28,,,
11/3/18 20:32,11.28,,,
11/3/18 20:47,11.28,,,
11/3/18 21:02,11.28,,,
11/3/18 21:17,11.28,,,
11/3/18 21:32,11.28,,,
11/3/18 21:47,11.28,,,
11/3/18 22:02,11.28,,,
11/3/18 22:17,11.32,,,
11/3/18 22:32,11.32,,,
11/3/18 22:47,11.28,,,
11/3/18 23:02,11.32,,,
11/3/18 23:17,11.37,,,
11/3/18 23:32,11.37,,,
11/3/18 23:47,11.32,,,
11/4/18 0:02,11.41,,,
11/4/18 0:17,11.37,,,
11/4/18 0:32,11.41,,,
11/4/18 0:47,11.37,,,
11/4/18 1:02,11.41,,,
11/4/18 1:17,11.41,,,
11/4/18 1:32,11.41,,,
11/4/18 1:47,11.41,,,
11/4/18 2:02,11.41,,,
11/4/18 2:17,11.41,,,
11/4/18 2:32,11.41,,,
11/4/18 2:47,11.45,,,
11/4/18 3:02,11.45,,,
11/4/18 3:17,11.37,,,
11/4/18 3:32,11.45,,,
11/4/18 3:47,11.45,,,
11/4/18 4:02,11.45,,,
11/4/18 4:17,11.45,,,
11/4/18 4:32,11.45,,,
11/4/18 4:47,11.49,,,
11/4/18 5:02,11.45,,,
11/4/18 5:17,11.45,,,
11/4/18 5:32,11.32,,,
11/4/18 5:47,11.32,,,
11/4/18 6:02,11.28,,,
11/4/18 6:17,11.24,,,
11/4/18 6:32,11.15,,,
11/4/18 6:47,11.15,,,
11/4/18 7:02,11.15,,,
11/4/18 7:17,11.15,,,
11/4/18 7:32,11.07,,,
11/4/18 7:47,11.02,,,
11/4/18 8:02,10.98,,,
11/4/18 8:17,10.98,,,
11/4/18 8:32,10.94,,,
11/4/18 8:47,10.89,,,
11/4/18 9:02,10.85,,,
11/4/18 9:17,10.81,,,
11/4/18 9:32,10.85,,,
11/4/18 9:47,10.94,,,
11/4/18 10:02,10.89,,,
11/4/18 10:17,10.89,,,
11/4/18 10:32,10.98,,,
11/4/18 10:47,10.94,,,
11/4/18 11:02,11.02,,,
11/4/18 11:17,10.94,,,
11/4/18 11:32,10.98,,,
11/4/18 11:47,10.98,,,
11/4/18 12:02,10.98,,,
11/4/18 12:17,10.98,,,
11/4/18 12:32,11.02,,,
11/4/18 12:47,10.98,,,
11/4/18 13:02,10.98,,,
11/4/18 13:17,11.02,,,
11/4/18 13:32,11.07,,,
11/4/18 13:47,11.07,,,
11/4/18 14:02,11.07,,,
11/4/18 14:17,11.02,,,
11/4/18 14:32,11.07,,,
11/4/18 14:47,11.11,,,
11/4/18 15:02,11.11,,,
11/4/18 15:17,11.11,,,
11/4/18 15:32,11.11,,,
11/4/18 15:47,11.11,,,
11/4/18 16:02,11.07,,,
11/4/18 16:17,11.11,,,
11/4/18 16:32,11.15,,,
11/4/18 16:47,11.11,,,
11/4/18 17:02,11.15,,,
11/4/18 17:17,11.15,,,
11/4/18 17:32,11.15,,,
11/4/18 17:47,11.15,,,
11/4/18 18:02,11.15,,,
11/4/18 18:17,11.19,,,
11/4/18 18:32,11.19,,,
11/4/18 18:47,11.19,,,
11/4/18 19:02,11.24,,,
11/4/18 19:17,11.24,,,
11/4/18 19:32,11.24,,,
11/4/18 19:47,11.24,,,
11/4/18 20:02,11.28,,,
11/4/18 20:17,11.24,,,
11/4/18 20:32,11.24,,,
11/4/18 20:47,11.28,,,
11/4/18 21:02,11.24,,,
11/4/18 21:17,11.28,,,
11/4/18 21:32,11.19,,,
11/4/18 21:47,11.24,,,
11/4/18 22:02,11.28,,,
11/4/18 22:17,11.32,,,
11/4/18 22:32,11.32,,,
11/4/18 22:47,11.28,,,
11/4/18 23:02,11.28,,,
11/4/18 23:17,11.28,,,
11/4/18 23:32,11.32,,,
11/4/18 23:47,11.32,,,
11/5/18 0:02,11.32,,,
11/5/18 0:17,11.37,,,
11/5/18 0:32,11.32,,,
11/5/18 0:47,11.32,,,
11/5/18 1:02,11.37,,,
11/5/18 1:17,11.32,,,
11/5/18 1:32,11.37,,,
11/5/18 1:47,11.41,,,
11/5/18 2:02,11.37,,,
11/5/18 2:17,11.41,,,
11/5/18 2:32,11.37,,,
11/5/18 2:47,11.41,,,
11/5/18 3:02,11.37,,,
11/5/18 3:17,11.41,,,
11/5/18 3:32,11.41,,,
11/5/18 3:47,11.41,,,
11/5/18 4:02,11.41,,,
11/5/18 4:17,11.45,,,
11/5/18 4:32,11.41,,,
11/5/18 4:47,11.41,,,
11/5/18 5:02,11.41,,,
11/5/18 5:17,11.45,,,
11/5/18 5:32,11.41,,,
11/5/18 5:47,11.45,,,
11/5/18 6:02,11.41,,,
11/5/18 6:17,11.45,,,
11/5/18 6:32,11.45,,,
11/5/18 6:47,11.45,,,
11/5/18 7:02,11.45,,,
11/5/18 7:17,11.41,,,
11/5/18 7:32,11.32,,,
11/5/18 7:47,11.28,,,
11/5/18 8:02,11.24,,,
11/5/18 8:17,11.24,,,
11/5/18 8:32,11.24,,,
11/5/18 8:47,11.15,,,
11/5/18 9:02,11.11,,,
11/5/18 9:17,11.15,,,
11/5/18 9:32,11.19,,,
11/5/18 9:47,11.19,,,
11/5/18 10:02,11.24,,,
11/5/18 10:17,11.19,,,
11/5/18 10:32,11.15,,,
11/5/18 10:47,11.15,,,
11/5/18 11:02,11.19,,,
11/5/18 11:17,11.15,,,
11/5/18 11:32,11.19,,,
11/5/18 11:47,11.19,,,
11/5/18 12:02,11.15,,,
11/5/18 12:17,11.28,,,
11/5/18 12:32,11.24,,,
11/5/18 12:47,11.24,,,
11/5/18 13:02,11.24,,,
11/5/18 13:17,11.32,,,
11/5/18 13:32,11.32,,,
11/5/18 13:47,11.24,,,
11/5/18 14:02,11.32,,,
11/5/18 14:17,11.28,,,
11/5/18 14:32,11.32,,,
11/5/18 14:47,11.37,,,
11/5/18 15:02,11.37,,,
11/5/18 15:17,11.28,,,
11/5/18 15:32,11.32,,,
11/5/18 15:47,11.32,,,
11/5/18 16:02,11.32,,,
11/5/18 16:17,11.32,,,
11/5/18 16:32,11.37,,,
11/5/18 16:47,11.37,,,
11/5/18 17:02,11.32,,,
11/5/18 17:17,11.37,,,
11/5/18 17:32,11.41,,,
11/5/18 17:47,11.37,,,
11/5/18 18:02,11.37,,,
11/5/18 18:17,11.41,,,
11/5/18 18:32,11.41,,,
11/5/18 18:47,11.41,,,
11/5/18 19:02,11.37,,,
11/5/18 19:17,11.41,,,
11/5/18 19:32,11.41,,,
11/5/18 19:47,11.45,,,
11/5/18 20:02,11.45,,,
11/5/18 20:17,11.41,,,
11/5/18 20:32,11.41,,,
11/5/18 20:47,11.45,,,
11/5/18 21:02,11.49,,,
11/5/18 21:17,11.45,,,
11/5/18 21:32,11.37,,,
11/5/18 21:47,11.45,,,
11/5/18 22:02,11.49,,,
11/5/18 22:17,11.49,,,
11/5/18 22:32,11.49,,,
11/5/18 22:47,11.49,,,
11/5/18 23:02,11.49,,,
11/5/18 23:17,11.49,,,
11/5/18 23:32,11.49,,,
11/5/18 23:47,11.49,,,
11/6/18 0:02,11.49,,,
11/6/18 0:17,11.54,,,
11/6/18 0:32,11.49,,,
11/6/18 0:47,11.54,,,
11/6/18 1:02,11.54,,,
11/6/18 1:17,11.58,,,
11/6/18 1:32,11.58,,,
11/6/18 1:47,11.54,,,
11/6/18 2:02,11.54,,,
11/6/18 2:17,11.62,,,
11/6/18 2:32,11.54,,,
11/6/18 2:47,11.62,,,
