Serial Number:20394452 --,,,,,,,,
,,,,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Host Connect,Button Down,Button Up,Low Power,Safe Shutdown,Stopped,EOF
7/21/18 13:34,29.21, , , , , , , 
7/21/18 13:49,29.64, , , , , , , 
7/21/18 14:04,29.81, , , , , , , 
7/21/18 14:19,29.98, , , , , , , 
7/21/18 14:34,30.28, , , , , , , 
7/21/18 14:49,30.54, , , , , , , 
7/21/18 15:04,30.8, , , , , , , 
7/21/18 15:19,31.1, , , , , , , 
7/21/18 15:34,31.19, , , , , , , 
7/21/18 15:49,31.36, , , , , , , 
7/21/18 16:04,31.61, , , , , , , 
7/21/18 16:19,31.49, , , , , , , 
7/21/18 16:34,31.61, , , , , , , 
7/21/18 16:49,31.53, , , , , , , 
7/21/18 17:04,31.23, , , , , , , 
7/21/18 17:19,31.27, , , , , , , 
7/21/18 17:34,31.1, , , , , , , 
7/21/18 17:49,30.97, , , , , , , 
7/21/18 18:04,30.71, , , , , , , 
7/21/18 18:19,30.54, , , , , , , 
7/21/18 18:34,30.24, , , , , , , 
7/21/18 18:49,29.94, , , , , , , 
7/21/18 19:04,29.47, , , , , , , 
7/21/18 19:19,29, , , , , , , 
7/21/18 19:34,28.7, , , , , , , 
7/21/18 19:49,28.31, , , , , , , 
7/21/18 20:04,27.97, , , , , , , 
7/21/18 20:19,27.67, , , , , , , 
7/21/18 20:34,27.41, , , , , , , 
7/21/18 20:49,27.11, , , , , , , 
7/21/18 21:04,26.85, , , , , , , 
7/21/18 21:19,26.6, , , , , , , 
7/21/18 21:34,26.38, , , , , , , 
7/21/18 21:49,26.25, , , , , , , 
7/21/18 22:04,26.12, , , , , , , 
7/21/18 22:19,25.87, , , , , , , 
7/21/18 22:34,25.61, , , , , , , 
7/21/18 22:49,25.35, , , , , , , 
7/21/18 23:04,25.18, , , , , , , 
7/21/18 23:19,25.05, , , , , , , 
7/21/18 23:34,24.79, , , , , , , 
7/21/18 23:49,24.54, , , , , , , 
7/22/18 0:04,24.32, , , , , , , 
7/22/18 0:19,24.15, , , , , , , 
7/22/18 0:34,23.98, , , , , , , 
7/22/18 0:49,23.76, , , , , , , 
7/22/18 1:04,23.64, , , , , , , 
7/22/18 1:19,23.38, , , , , , , 
7/22/18 1:34,23.21, , , , , , , 
7/22/18 1:49,23.03, , , , , , , 
7/22/18 2:04,22.95, , , , , , , 
7/22/18 2:19,22.78, , , , , , , 
7/22/18 2:34,22.61, , , , , , , 
7/22/18 2:49,22.43, , , , , , , 
7/22/18 3:04,22.26, , , , , , , 
7/22/18 3:19,22.09, , , , , , , 
7/22/18 3:34,21.96, , , , , , , 
7/22/18 3:49,21.79, , , , , , , 
7/22/18 4:04,21.66, , , , , , , 
7/22/18 4:19,21.58, , , , , , , 
7/22/18 4:34,21.45, , , , , , , 
7/22/18 4:49,21.36, , , , , , , 
7/22/18 5:04,21.28, , , , , , , 
7/22/18 5:19,21.1, , , , , , , 
7/22/18 5:34,21.02, , , , , , , 
7/22/18 5:49,20.89, , , , , , , 
7/22/18 6:04,20.76, , , , , , , 
7/22/18 6:19,20.68, , , , , , , 
7/22/18 6:34,20.55, , , , , , , 
7/22/18 6:49,20.55, , , , , , , 
7/22/18 7:04,20.5, , , , , , , 
7/22/18 7:19,20.59, , , , , , , 
7/22/18 7:34,20.59, , , , , , , 
7/22/18 7:49,20.72, , , , , , , 
7/22/18 8:04,20.8, , , , , , , 
7/22/18 8:19,20.98, , , , , , , 
7/22/18 8:34,21.15, , , , , , , 
7/22/18 8:49,21.32, , , , , , , 
7/22/18 9:04,21.53, , , , , , , 
7/22/18 9:19,21.75, , , , , , , 
7/22/18 9:34,21.92, , , , , , , 
7/22/18 9:49,22.09, , , , , , , 
7/22/18 10:04,22.43, , , , , , , 
7/22/18 10:19,22.65, , , , , , , 
7/22/18 10:34,23.03, , , , , , , 
7/22/18 10:49,23.46, , , , , , , 
7/22/18 11:04,24.11, , , , , , , 
7/22/18 11:19,24.75, , , , , , , 
7/22/18 11:34,25.22, , , , , , , 
7/22/18 11:49,25.69, , , , , , , 
7/22/18 12:04,26.34, , , , , , , 
7/22/18 12:19,26.85, , , , , , , 
7/22/18 12:34,27.58, , , , , , , 
7/22/18 12:49,28.31, , , , , , , 
7/22/18 13:04,28.91, , , , , , , 
7/22/18 13:19,29.6, , , , , , , 
7/22/18 13:34,30.16, , , , , , , 
7/22/18 13:49,30.67, , , , , , , 
7/22/18 14:04,31.23, , , , , , , 
7/22/18 14:19,31.79, , , , , , , 
7/22/18 14:34,32.39, , , , , , , 
7/22/18 14:49,32.56, , , , , , , 
7/22/18 15:04,32.69, , , , , , , 
7/22/18 15:19,32.73, , , , , , , 
7/22/18 15:34,32.39, , , , , , , 
7/22/18 15:49,32.09, , , , , , , 
7/22/18 16:04,31.61, , , , , , , 
7/22/18 16:19,31.14, , , , , , , 
7/22/18 16:34,30.76, , , , , , , 
7/22/18 16:49,30.41, , , , , , , 
7/22/18 17:04,29.98, , , , , , , 
7/22/18 17:19,29.56, , , , , , , 
7/22/18 17:34,29.21, , , , , , , 
7/22/18 17:49,28.83, , , , , , , 
7/22/18 18:04,28.57, , , , , , , 
7/22/18 18:19,28.27, , , , , , , 
7/22/18 18:34,27.97, , , , , , , 
7/22/18 18:49,27.67, , , , , , , 
7/22/18 19:04,27.5, , , , , , , 
7/22/18 19:19,27.24, , , , , , , 
7/22/18 19:34,27.07, , , , , , , 
7/22/18 19:49,26.81, , , , , , , 
7/22/18 20:04,26.64, , , , , , , 
7/22/18 20:19,26.42, , , , , , , 
7/22/18 20:34,26.34, , , , , , , 
7/22/18 20:49,26.08, , , , , , , 
7/22/18 21:04,25.87, , , , , , , 
7/22/18 21:19,25.57, , , , , , , 
7/22/18 21:34,25.39, , , , , , , 
7/22/18 21:49,25.09, , , , , , , 
7/22/18 22:04,24.97, , , , , , , 
7/22/18 22:19,24.75, , , , , , , 
7/22/18 22:34,24.58, , , , , , , 
7/22/18 22:49,24.36, , , , , , , 
7/22/18 23:04,24.19, , , , , , , 
7/22/18 23:19,23.98, , , , , , , 
7/22/18 23:34,23.76, , , , , , , 
7/22/18 23:49,23.55, , , , , , , 
7/23/18 0:04,23.29, , , , , , , 
7/23/18 0:19,23.21, , , , , , , 
7/23/18 0:34,22.95, , , , , , , 
7/23/18 0:49,22.78, , , , , , , 
7/23/18 1:04,22.69, , , , , , , 
7/23/18 1:19,22.56, , , , , , , 
7/23/18 1:34,22.39, , , , , , , 
7/23/18 1:49,22.22, , , , , , , 
7/23/18 2:04,22.13, , , , , , , 
7/23/18 2:19,21.96, , , , , , , 
7/23/18 2:34,21.88, , , , , , , 
7/23/18 2:49,21.75, , , , , , , 
7/23/18 3:04,21.58, , , , , , , 
7/23/18 3:19,21.45, , , , , , , 
7/23/18 3:34,21.32, , , , , , , 
7/23/18 3:49,21.19, , , , , , , 
7/23/18 4:04,21.02, , , , , , , 
7/23/18 4:19,20.89, , , , , , , 
7/23/18 4:34,20.8, , , , , , , 
7/23/18 4:49,20.68, , , , , , , 
7/23/18 5:04,20.5, , , , , , , 
7/23/18 5:19,20.37, , , , , , , 
7/23/18 5:34,20.2, , , , , , , 
7/23/18 5:49,20.07, , , , , , , 
7/23/18 6:04,19.86, , , , , , , 
7/23/18 6:19,19.69, , , , , , , 
7/23/18 6:34,19.6, , , , , , , 
7/23/18 6:49,19.65, , , , , , , 
7/23/18 7:04,19.56, , , , , , , 
7/23/18 7:19,19.73, , , , , , , 
7/23/18 7:34,19.82, , , , , , , 
7/23/18 7:49,20.16, , , , , , , 
7/23/18 8:04,20.42, , , , , , , 
7/23/18 8:19,20.72, , , , , , , 
7/23/18 8:34,21.15, , , , , , , 
7/23/18 8:49,21.62, , , , , , , 
7/23/18 9:04,22.09, , , , , , , 
7/23/18 9:19,22.73, , , , , , , 
7/23/18 9:34,23.38, , , , , , , 
7/23/18 9:49,23.98, , , , , , , 
7/23/18 10:04,24.71, , , , , , , 
7/23/18 10:19,25.48, , , , , , , 
7/23/18 10:34,26.21, , , , , , , 
7/23/18 10:49,26.98, , , , , , , 
7/23/18 11:04,27.75, , , , , , , 
7/23/18 11:19,28.61, , , , , , , 
7/23/18 11:34,29.3, , , , , , , 
7/23/18 11:49,30.07, , , , , , , 
7/23/18 12:04,30.76, , , , , , , 
7/23/18 12:19,31.53, , , , , , , 
7/23/18 12:34,32.3, , , , , , , 
7/23/18 12:49,32.86, , , , , , , 
7/23/18 13:04,33.42, , , , , , , 
7/23/18 13:19,34.02, , , , , , , 
7/23/18 13:34,34.53, , , , , , , 
7/23/18 13:49,34.83, , , , , , , 
7/23/18 14:04,35.43, , , , , , , 
7/23/18 14:19,35.9, , , , , , , 
7/23/18 14:34,36.38, , , , , , , 
7/23/18 14:49,36.63, , , , , , , 
7/23/18 15:04,36.81, , , , , , , 
7/23/18 15:19,36.16, , , , , , , 
7/23/18 15:34,35.6, , , , , , , 
7/23/18 15:49,35.69, , , , , , , 
7/23/18 16:04,35.73, , , , , , , 
7/23/18 16:19,35.43, , , , , , , 
7/23/18 16:34,35.6, , , , , , , 
7/23/18 16:49,35.48, , , , , , , 
7/23/18 17:04,35.35, , , , , , , 
7/23/18 17:19,34.96, , , , , , , 
7/23/18 17:34,34.75, , , , , , , 
7/23/18 17:49,34.27, , , , , , , 
7/23/18 18:04,33.8, , , , , , , 
7/23/18 18:19,33.29, , , , , , , 
7/23/18 18:34,32.77, , , , , , , 
7/23/18 18:49,32.17, , , , , , , 
7/23/18 19:04,31.57, , , , , , , 
7/23/18 19:19,31.06, , , , , , , 
7/23/18 19:34,30.54, , , , , , , 
7/23/18 19:49,30.16, , , , , , , 
7/23/18 20:04,29.77, , , , , , , 
7/23/18 20:19,29.38, , , , , , , 
7/23/18 20:34,29, , , , , , , 
7/23/18 20:49,28.57, , , , , , , 
7/23/18 21:04,28.1, , , , , , , 
7/23/18 21:19,27.75, , , , , , , 
7/23/18 21:34,27.37, , , , , , , 
7/23/18 21:49,27.07, , , , , , , 
7/23/18 22:04,26.72, , , , , , , 
7/23/18 22:19,26.42, , , , , , , 
7/23/18 22:34,26.17, , , , , , , 
7/23/18 22:49,25.95, , , , , , , 
7/23/18 23:04,25.74, , , , , , , 
7/23/18 23:19,25.48, , , , , , , 
7/23/18 23:34,25.27, , , , , , , 
7/23/18 23:49,24.97, , , , , , , 
7/24/18 0:04,24.75, , , , , , , 
7/24/18 0:19,24.54, , , , , , , 
7/24/18 0:34,24.28, , , , , , , 
7/24/18 0:49,24.06, , , , , , , 
7/24/18 1:04,23.89, , , , , , , 
7/24/18 1:19,23.68, , , , , , , 
7/24/18 1:34,23.42, , , , , , , 
7/24/18 1:49,23.21, , , , , , , 
7/24/18 2:04,22.99, , , , , , , 
7/24/18 2:19,22.86, , , , , , , 
7/24/18 2:34,22.69, , , , , , , 
7/24/18 2:49,22.48, , , , , , , 
7/24/18 3:04,22.31, , , , , , , 
7/24/18 3:19,22.18, , , , , , , 
7/24/18 3:34,22.05, , , , , , , 
7/24/18 3:49,21.92, , , , , , , 
7/24/18 4:04,21.83, , , , , , , 
7/24/18 4:19,21.66, , , , , , , 
7/24/18 4:34,21.4, , , , , , , 
7/24/18 4:49,21.23, , , , , , , 
7/24/18 5:04,21.15, , , , , , , 
7/24/18 5:19,20.98, , , , , , , 
7/24/18 5:34,20.89, , , , , , , 
7/24/18 5:49,20.8, , , , , , , 
7/24/18 6:04,20.72, , , , , , , 
7/24/18 6:19,20.68, , , , , , , 
7/24/18 6:34,20.68, , , , , , , 
7/24/18 6:49,20.63, , , , , , , 
7/24/18 7:04,20.59, , , , , , , 
7/24/18 7:19,20.59, , , , , , , 
7/24/18 7:34,20.59, , , , , , , 
7/24/18 7:49,20.68, , , , , , , 
7/24/18 8:04,20.76, , , , , , , 
7/24/18 8:19,20.98, , , , , , , 
7/24/18 8:34,21.1, , , , , , , 
7/24/18 8:49,21.58, , , , , , , 
7/24/18 9:04,22.61, , , , , , , 
7/24/18 9:19,22.91, , , , , , , 
7/24/18 9:34,23.98, , , , , , , 
7/24/18 9:49,24.88, , , , , , , 
7/24/18 10:04,25.65, , , , , , , 
7/24/18 10:19,26.64, , , , , , , 
7/24/18 10:34,27.5, , , , , , , 
7/24/18 10:49,28.31, , , , , , , 
7/24/18 11:04,29.17, , , , , , , 
7/24/18 11:19,29.73, , , , , , , 
7/24/18 11:34,30.59, , , , , , , 
7/24/18 11:49,31.36, , , , , , , 
7/24/18 12:04,32.3, , , , , , , 
7/24/18 12:19,33.16, , , , , , , 
7/24/18 12:34,33.93, , , , , , , 
7/24/18 12:49,34.49, , , , , , , 
7/24/18 13:04,35.05, , , , , , , 
7/24/18 13:19,35.52, , , , , , , 
7/24/18 13:34,35.95, , , , , , , 
7/24/18 13:49,36.33, , , , , , , 
7/24/18 14:04,36.63, , , , , , , 
7/24/18 14:19,36.63, , , , , , , 
7/24/18 14:34,36.55, , , , , , , 
7/24/18 14:49,36.81, , , , , , , 
7/24/18 15:04,37.19, , , , , , , 
7/24/18 15:19,37.41, , , , , , , 
7/24/18 15:34,37.36, , , , , , , 
7/24/18 15:49,37.11, , , , , , , 
7/24/18 16:04,36.55, , , , , , , 
7/24/18 16:19,35.99, , , , , , , 
7/24/18 16:34,35.39, , , , , , , 
7/24/18 16:49,34.79, , , , , , , 
7/24/18 17:04,34.06, , , , , , , 
7/24/18 17:19,33.42, , , , , , , 
7/24/18 17:34,32.82, , , , , , , 
7/24/18 17:49,32.26, , , , , , , 
7/24/18 18:04,31.7, , , , , , , 
7/24/18 18:19,31.19, , , , , , , 
7/24/18 18:34,30.71, , , , , , , 
7/24/18 18:49,30.28, , , , , , , 
7/24/18 19:04,29.9, , , , , , , 
7/24/18 19:19,29.51, , , , , , , 
7/24/18 19:34,29, , , , , , , 
7/24/18 19:49,28.57, , , , , , , 
7/24/18 20:04,28.1, , , , , , , 
7/24/18 20:19,27.71, , , , , , , 
7/24/18 20:34,27.45, , , , , , , 
7/24/18 20:49,27.2, , , , , , , 
7/24/18 21:04,26.9, , , , , , , 
7/24/18 21:19,26.72, , , , , , , 
7/24/18 21:34,26.42, , , , , , , 
7/24/18 21:49,26.17, , , , , , , 
7/24/18 22:04,25.91, , , , , , , 
7/24/18 22:19,25.65, , , , , , , 
7/24/18 22:34,25.35, , , , , , , 
7/24/18 22:49,25.14, , , , , , , 
7/24/18 23:04,24.92, , , , , , , 
7/24/18 23:19,24.71, , , , , , , 
7/24/18 23:34,24.49, , , , , , , 
7/24/18 23:49,24.32, , , , , , , 
7/25/18 0:04,24.15, , , , , , , 
7/25/18 0:19,24.02, , , , , , , 
7/25/18 0:34,23.85, , , , , , , 
7/25/18 0:49,23.68, , , , , , , 
7/25/18 1:04,23.55, , , , , , , 
7/25/18 1:19,23.38, , , , , , , 
7/25/18 1:34,23.21, , , , , , , 
7/25/18 1:49,23.12, , , , , , , 
7/25/18 2:04,22.99, , , , , , , 
7/25/18 2:19,22.82, , , , , , , 
7/25/18 2:34,22.73, , , , , , , 
7/25/18 2:49,22.56, , , , , , , 
7/25/18 3:04,22.43, , , , , , , 
7/25/18 3:19,22.31, , , , , , , 
7/25/18 3:34,22.18, , , , , , , 
7/25/18 3:49,21.96, , , , , , , 
7/25/18 4:04,21.79, , , , , , , 
7/25/18 4:19,21.7, , , , , , , 
7/25/18 4:34,21.49, , , , , , , 
7/25/18 4:49,21.32, , , , , , , 
7/25/18 5:04,21.1, , , , , , , 
7/25/18 5:19,20.98, , , , , , , 
7/25/18 5:34,20.89, , , , , , , 
7/25/18 5:49,20.72, , , , , , , 
7/25/18 6:04,20.68, , , , , , , 
7/25/18 6:19,20.68, , , , , , , 
7/25/18 6:34,20.59, , , , , , , 
7/25/18 6:49,20.59, , , , , , , 
7/25/18 7:04,20.59, , , , , , , 
7/25/18 7:19,20.68, , , , , , , 
7/25/18 7:34,20.89, , , , , , , 
7/25/18 7:49,21.06, , , , , , , 
7/25/18 8:04,21.49, , , , , , , 
7/25/18 8:19,22.09, , , , , , , 
7/25/18 8:34,22.78, , , , , , , 
7/25/18 8:49,23.38, , , , , , , 
7/25/18 9:04,24.11, , , , , , , 
7/25/18 9:19,24.62, , , , , , , 
7/25/18 9:34,24.92, , , , , , , 
7/25/18 9:49,25.44, , , , , , , 
7/25/18 10:04,26.42, , , , , , , 
7/25/18 10:19,27.37, , , , , , , 
7/25/18 10:34,28.4, , , , , , , 
7/25/18 10:49,29.26, , , , , , , 
7/25/18 11:04,30.16, , , , , , , 
7/25/18 11:19,30.97, , , , , , , 
7/25/18 11:34,31.79, , , , , , , 
7/25/18 11:49,32.6, , , , , , , 
7/25/18 12:04,33.25, , , , , , , 
7/25/18 12:19,34.02, , , , , , , 
7/25/18 12:34,34.66, , , , , , , 
7/25/18 12:49,35.39, , , , , , , 
7/25/18 13:04,35.86, , , , , , , 
7/25/18 13:19,36.38, , , , , , , 
7/25/18 13:34,36.98, , , , , , , 
7/25/18 13:49,37.58, , , , , , , 
7/25/18 14:04,37.92, , , , , , , 
7/25/18 14:19,37.54, , , , , , , 
7/25/18 14:34,36.89, , , , , , , 
7/25/18 14:49,36.16, , , , , , , 
7/25/18 15:04,35.69, , , , , , , 
7/25/18 15:19,34.88, , , , , , , 
7/25/18 15:34,34.15, , , , , , , 
7/25/18 15:49,33.42, , , , , , , 
7/25/18 16:04,32.64, , , , , , , 
7/25/18 16:19,31.57, , , , , , , 
7/25/18 16:34,31.1, , , , , , , 
7/25/18 16:49,30.89, , , , , , , 
7/25/18 17:04,30.46, , , , , , , 
7/25/18 17:19,30.11, , , , , , , 
7/25/18 17:34,29.68, , , , , , , 
7/25/18 17:49,29.3, , , , , , , 
7/25/18 18:04,28.95, , , , , , , 
7/25/18 18:19,28.53, , , , , , , 
7/25/18 18:34,28.1, , , , , , , 
7/25/18 18:49,27.67, , , , , , , 
7/25/18 19:04,27.24, , , , , , , 
7/25/18 19:19,26.9, , , , , , , 
7/25/18 19:34,26.68, , , , , , , 
7/25/18 19:49,26.51, , , , , , , 
7/25/18 20:04,26.3, , , , , , , 
7/25/18 20:19,25.82, , , , , , , 
7/25/18 20:34,25.52, , , , , , , 
7/25/18 20:49,25.14, , , , , , , 
7/25/18 21:04,24.84, , , , , , , 
7/25/18 21:19,24.66, , , , , , , 
7/25/18 21:34,24.49, , , , , , , 
7/25/18 21:49,24.28, , , , , , , 
7/25/18 22:04,24.11, , , , , , , 
7/25/18 22:19,23.89, , , , , , , 
7/25/18 22:34,23.68, , , , , , , 
7/25/18 22:49,23.55, , , , , , , 
7/25/18 23:04,23.42, , , , , , , 
7/25/18 23:19,23.25, , , , , , , 
7/25/18 23:34,22.95, , , , , , , 
7/25/18 23:49,22.65, , , , , , , 
7/26/18 0:04,22.39, , , , , , , 
7/26/18 0:19,22.01, , , , , , , 
7/26/18 0:34,21.66, , , , , , , 
7/26/18 0:49,21.58, , , , , , , 
7/26/18 1:04,21.4, , , , , , , 
7/26/18 1:19,21.32, , , , , , , 
7/26/18 1:34,21.32, , , , , , , 
7/26/18 1:49,21.28, , , , , , , 
7/26/18 2:04,21.1, , , , , , , 
7/26/18 2:19,20.89, , , , , , , 
7/26/18 2:34,20.68, , , , , , , 
7/26/18 2:49,20.59, , , , , , , 
7/26/18 3:04,20.5, , , , , , , 
7/26/18 3:19,20.29, , , , , , , 
7/26/18 3:34,20.2, , , , , , , 
7/26/18 3:49,20.07, , , , , , , 
7/26/18 4:04,20.03, , , , , , , 
7/26/18 4:19,19.9, , , , , , , 
7/26/18 4:34,19.77, , , , , , , 
7/26/18 4:49,19.69, , , , , , , 
7/26/18 5:04,19.69, , , , , , , 
7/26/18 5:19,19.65, , , , , , , 
7/26/18 5:34,19.6, , , , , , , 
7/26/18 5:49,19.56, , , , , , , 
7/26/18 6:04,19.47, , , , , , , 
7/26/18 6:19,19.43, , , , , , , 
7/26/18 6:34,19.39, , , , , , , 
7/26/18 6:49,19.39, , , , , , , 
7/26/18 7:04,19.43, , , , , , , 
7/26/18 7:19,19.56, , , , , , , 
7/26/18 7:34,19.73, , , , , , , 
7/26/18 7:49,19.9, , , , , , , 
7/26/18 8:04,20.03, , , , , , , 
7/26/18 8:19,20.25, , , , , , , 
7/26/18 8:34,20.5, , , , , , , 
7/26/18 8:49,20.8, , , , , , , 
7/26/18 9:04,21.19, , , , , , , 
7/26/18 9:19,21.92, , , , , , , 
7/26/18 9:34,22.56, , , , , , , 
7/26/18 9:49,22.99, , , , , , , 
7/26/18 10:04,23.64, , , , , , , 
7/26/18 10:19,24.79, , , , , , , 
7/26/18 10:34,25.57, , , , , , , 
7/26/18 10:49,25.99, , , , , , , 
7/26/18 11:04,26.47, , , , , , , 
7/26/18 11:19,26.94, , , , , , , 
7/26/18 11:34,27.58, , , , , , , 
7/26/18 11:49,28.23, , , , , , , 
7/26/18 12:04,28.61, , , , , , , 
7/26/18 12:19,29.6, , , , , , , 
7/26/18 12:34,30.8, , , , , , , 
7/26/18 12:49,31.27, , , , , , , 
7/26/18 13:04,32.34, , , , , , , 
7/26/18 13:19,32.94, , , , , , , 
7/26/18 13:34,33.72, , , , , , , 
7/26/18 13:49,33.93, , , , , , , 
7/26/18 14:04,34.02, , , , , , , 
7/26/18 14:19,33.89, , , , , , , 
7/26/18 14:34,33.97, , , , , , , 
7/26/18 14:49,33.97, , , , , , , 
7/26/18 15:04,34.27, , , , , , , 
7/26/18 15:19,34.4, , , , , , , 
7/26/18 15:34,34.49, , , , , , , 
7/26/18 15:49,34.57, , , , , , , 
7/26/18 16:04,34.62, , , , , , , 
7/26/18 16:19,34.62, , , , , , , 
7/26/18 16:34,34.49, , , , , , , 
7/26/18 16:49,34.23, , , , , , , 
7/26/18 17:04,33.89, , , , , , , 
7/26/18 17:19,33.67, , , , , , , 
7/26/18 17:34,33.29, , , , , , , 
7/26/18 17:49,32.86, , , , , , , 
7/26/18 18:04,32.34, , , , , , , 
7/26/18 18:19,31.79, , , , , , , 
7/26/18 18:34,31.1, , , , , , , 
7/26/18 18:49,30.37, , , , , , , 
7/26/18 19:04,29.73, , , , , , , 
7/26/18 19:19,29.17, , , , , , , 
7/26/18 19:34,28.74, , , , , , , 
7/26/18 19:49,28.31, , , , , , , 
7/26/18 20:04,27.93, , , , , , , 
7/26/18 20:19,27.54, , , , , , , 
7/26/18 20:34,27.2, , , , , , , 
7/26/18 20:49,26.94, , , , , , , 
7/26/18 21:04,26.6, , , , , , , 
7/26/18 21:19,26.12, , , , , , , 
7/26/18 21:34,25.82, , , , , , , 
7/26/18 21:49,25.48, , , , , , , 
7/26/18 22:04,25.22, , , , , , , 
7/26/18 22:19,25.05, , , , , , , 
7/26/18 22:34,24.79, , , , , , , 
7/26/18 22:49,24.58, , , , , , , 
7/26/18 23:04,24.41, , , , , , , 
7/26/18 23:19,24.19, , , , , , , 
7/26/18 23:34,23.98, , , , , , , 
7/26/18 23:49,23.81, , , , , , , 
7/27/18 0:04,23.68, , , , , , , 
7/27/18 0:19,23.55, , , , , , , 
7/27/18 0:34,23.42, , , , , , , 
7/27/18 0:49,23.16, , , , , , , 
7/27/18 1:04,23.03, , , , , , , 
7/27/18 1:19,22.82, , , , , , , 
7/27/18 1:34,22.61, , , , , , , 
7/27/18 1:49,22.52, , , , , , , 
7/27/18 2:04,22.31, , , , , , , 
7/27/18 2:19,22.22, , , , , , , 
7/27/18 2:34,22.09, , , , , , , 
7/27/18 2:49,21.96, , , , , , , 
7/27/18 3:04,21.92, , , , , , , 
7/27/18 3:19,21.83, , , , , , , 
7/27/18 3:34,21.79, , , , , , , 
7/27/18 3:49,21.66, , , , , , , 
7/27/18 4:04,21.58, , , , , , , 
7/27/18 4:19,21.45, , , , , , , 
7/27/18 4:34,21.4, , , , , , , 
7/27/18 4:49,21.32, , , , , , , 
7/27/18 5:04,21.28, , , , , , , 
7/27/18 5:19,21.23, , , , , , , 
7/27/18 5:34,21.1, , , , , , , 
7/27/18 5:49,21.02, , , , , , , 
7/27/18 6:04,20.89, , , , , , , 
7/27/18 6:19,20.72, , , , , , , 
7/27/18 6:34,20.63, , , , , , , 
7/27/18 6:49,20.55, , , , , , , 
7/27/18 7:04,20.55, , , , , , , 
7/27/18 7:19,20.55, , , , , , , 
7/27/18 7:34,20.8, , , , , , , 
7/27/18 7:49,21.02, , , , , , , 
7/27/18 8:04,21.4, , , , , , , 
7/27/18 8:19,22.09, , , , , , , 
7/27/18 8:34,22.82, , , , , , , 
7/27/18 8:49,23.64, , , , , , , 
7/27/18 9:04,24.41, , , , , , , 
7/27/18 9:19,25.22, , , , , , , 
7/27/18 9:34,26.04, , , , , , , 
7/27/18 9:49,26.77, , , , , , , 
7/27/18 10:04,27.67, , , , , , , 
7/27/18 10:19,28.53, , , , , , , 
7/27/18 10:34,29.43, , , , , , , 
7/27/18 10:49,30.2, , , , , , , 
7/27/18 11:04,30.93, , , , , , , 
7/27/18 11:19,31.7, , , , , , , 
7/27/18 11:34,32.56, , , , , , , 
7/27/18 11:49,33.37, , , , , , , 
7/27/18 12:04,33.93, , , , , , , 
7/27/18 12:19,33.63, , , , , , , 
7/27/18 12:34,33.76, , , , , , , 
7/27/18 12:49,33.93, , , , , , , 
7/27/18 13:04,34.27, , , , , , , 
7/27/18 13:19,35, , , , , , , 
7/27/18 13:34,35.56, , , , , , , 
7/27/18 13:49,35.39, , , , , , , 
7/27/18 14:04,35.26, , , , , , , 
7/27/18 14:19,35.65, , , , , , , 
7/27/18 14:34,35.69, , , , , , , 
7/27/18 14:49,35.69, , , , , , , 
7/27/18 15:04,35.52, , , , , , , 
7/27/18 15:19,35.69, , , , , , , 
7/27/18 15:34,35.48, , , , , , , 
7/27/18 15:49,35, , , , , , , 
7/27/18 16:04,34.62, , , , , , , 
7/27/18 16:19,34.27, , , , , , , 
7/27/18 16:34,34.06, , , , , , , 
7/27/18 16:49,34.06, , , , , , , 
7/27/18 17:04,33.89, , , , , , , 
7/27/18 17:19,33.8, , , , , , , 
7/27/18 17:34,33.72, , , , , , , 
7/27/18 17:49,33.25, , , , , , , 
7/27/18 18:04,32.77, , , , , , , 
7/27/18 18:19,32.26, , , , , , , 
7/27/18 18:34,31.87, , , , , , , 
7/27/18 18:49,31.4, , , , , , , 
7/27/18 19:04,30.93, , , , , , , 
7/27/18 19:19,30.59, , , , , , , 
7/27/18 19:34,30.11, , , , , , , 
7/27/18 19:49,29.68, , , , , , , 
7/27/18 20:04,29.26, , , , , , , 
7/27/18 20:19,28.78, , , , , , , 
7/27/18 20:34,28.44, , , , , , , 
7/27/18 20:49,28.1, , , , , , , 
7/27/18 21:04,27.58, , , , , , , 
7/27/18 21:19,27.07, , , , , , , 
7/27/18 21:34,26.51, , , , , , , 
7/27/18 21:49,25.87, , , , , , , 
7/27/18 22:04,25.52, , , , , , , 
7/27/18 22:19,25.18, , , , , , , 
7/27/18 22:34,25.01, , , , , , , 
7/27/18 22:49,24.84, , , , , , , 
7/27/18 23:04,24.71, , , , , , , 
7/27/18 23:19,24.41, , , , , , , 
7/27/18 23:34,23.81, , , , , , , 
7/27/18 23:49,23.64, , , , , , , 
7/28/18 0:04,23.46, , , , , , , 
7/28/18 0:19,23.38, , , , , , , 
7/28/18 0:34,23.21, , , , , , , 
7/28/18 0:49,23.03, , , , , , , 
7/28/18 1:04,22.99, , , , , , , 
7/28/18 1:19,22.82, , , , , , , 
7/28/18 1:34,22.65, , , , , , , 
7/28/18 1:49,22.61, , , , , , , 
7/28/18 2:04,22.48, , , , , , , 
7/28/18 2:19,22.31, , , , , , , 
7/28/18 2:34,22.18, , , , , , , 
7/28/18 2:49,22.09, , , , , , , 
7/28/18 3:04,22.01, , , , , , , 
7/28/18 3:19,21.92, , , , , , , 
